Informe as versões (deixe em branco para buscar todas):
 - Versão do Bottlerocket (ex: 1.58.0). Deixe em branco para todas.
 - Versão do Kubernetes (ex: 1.35). Deixe em branco para todas.
 - Regiões (separadas por vírgula). Deixe em branco para todas as regiões.
Versão do Bottlerocket: 1.58.0
Versão do Kubernetes: 
Regiões (comma-separated): 
Buscando AMIs com o padrao: bottlerocket-aws-k8s-*-*-v1.58.0-*
==================================================
Consultando regiao: ap-south-1...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: eu-north-1...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: eu-west-3...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: eu-west-2...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: eu-west-1...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: ap-northeast-3...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: ap-northeast-2...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: ap-northeast-1...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: ca-central-1...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: sa-east-1...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: ap-southeast-1...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: ap-southeast-2...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: eu-central-1...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: us-east-1...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: us-east-2...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: us-west-1...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: us-west-2...
  -> 48 AMI(s) encontrada(s)

Resultado final:
K8S_Version  Region          AMI_ID                 Arch    Name                                                            CreationDate
1.31         us-east-1       ami-08978dd174b52ef3e  arm64   bottlerocket-aws-k8s-1.31-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T23:00:45.000Z
1.31         us-east-1       ami-0ab7144d895fedb53  arm64   bottlerocket-aws-k8s-1.31-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:57:29.000Z
1.31         us-east-1       ami-0c138f571c87d089f  x86_64  bottlerocket-aws-k8s-1.31-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:50.000Z
1.31         us-east-1       ami-0e2353d7a25c1fc1c  arm64   bottlerocket-aws-k8s-1.31-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:05.000Z
1.31         us-east-1       ami-0fd52f883dd51cb39  arm64   bottlerocket-aws-k8s-1.31-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:09.000Z
1.31         us-east-2       ami-016504cb68afe8524  x86_64  bottlerocket-aws-k8s-1.31-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:58:44.000Z
1.31         us-east-2       ami-020ce0c746871ba89  x86_64  bottlerocket-aws-k8s-1.31-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:58.000Z
1.31         us-east-2       ami-030268f10e31e48a0  arm64   bottlerocket-aws-k8s-1.31-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:10.000Z
1.31         us-east-2       ami-0397d295ff8836e96  x86_64  bottlerocket-aws-k8s-1.31-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:15.000Z
1.31         us-east-2       ami-07253546d96c4a307  arm64   bottlerocket-aws-k8s-1.31-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:57:29.000Z
1.31         us-east-2       ami-08ecf3cd8456392ea  arm64   bottlerocket-aws-k8s-1.31-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T23:00:46.000Z
1.31         us-east-2       ami-0b2a6795158278254  x86_64  bottlerocket-aws-k8s-1.31-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:51.000Z
1.31         us-east-2       ami-0c21edcdd4d9455e6  arm64   bottlerocket-aws-k8s-1.31-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:05.000Z
1.31         us-west-1       ami-021677c6ee51c5aeb  x86_64  bottlerocket-aws-k8s-1.31-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:58:43.000Z
1.31         us-west-1       ami-0475b120ec92e8d98  arm64   bottlerocket-aws-k8s-1.31-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:09.000Z
1.31         us-west-1       ami-060b642dc5529256d  x86_64  bottlerocket-aws-k8s-1.31-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:15.000Z
1.31         us-west-1       ami-05d46899b3dec01c9  arm64   bottlerocket-aws-k8s-1.31-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:57:29.000Z
1.31         us-west-1       ami-07b64de797b1f0996  arm64   bottlerocket-aws-k8s-1.31-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:05.000Z
1.31         us-west-1       ami-097904856eeed6206  x86_64  bottlerocket-aws-k8s-1.31-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:57.000Z
1.31         us-west-1       ami-0cebc4b6fcd3f32db  arm64   bottlerocket-aws-k8s-1.31-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T23:00:46.000Z
1.31         us-west-1       ami-0e23abacd41010600  x86_64  bottlerocket-aws-k8s-1.31-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:50.000Z
1.31         us-west-2       ami-00abf12f78408eedb  x86_64  bottlerocket-aws-k8s-1.31-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:31:14.000Z
1.31         us-west-2       ami-0139bec054501749c  arm64   bottlerocket-aws-k8s-1.31-aarch64-v1.58.0-c5c37032              2026-04-01T22:26:23.000Z
1.31         us-west-2       ami-05346444607c57052  arm64   bottlerocket-aws-k8s-1.31-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T22:30:07.000Z
1.31         us-west-2       ami-072c67713c7451aae  x86_64  bottlerocket-aws-k8s-1.31-x86_64-v1.58.0-c5c37032               2026-04-01T22:26:58.000Z
1.31         us-west-2       ami-07942773a13e0bb0b  x86_64  bottlerocket-aws-k8s-1.31-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:27:03.000Z
1.31         us-west-2       ami-095896e91ed7e40b3  arm64   bottlerocket-aws-k8s-1.31-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:27:28.000Z
1.31         us-west-2       ami-0e170f6cfc0dfbc7d  arm64   bottlerocket-aws-k8s-1.31-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T22:30:01.000Z
1.31         us-west-2       ami-0fa8840b61ac89f1a  x86_64  bottlerocket-aws-k8s-1.31-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:30:47.000Z
1.32         ap-south-1      ami-0069958d791d3d156  x86_64  bottlerocket-aws-k8s-1.32-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:11.000Z
1.32         ap-south-1      ami-04edfbfae75f986e1  x86_64  bottlerocket-aws-k8s-1.32-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:59:48.000Z
1.32         ap-south-1      ami-059718968a00465df  x86_64  bottlerocket-aws-k8s-1.32-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:59:00.000Z
1.32         ap-south-1      ami-07b6a31fcbf0d05c6  x86_64  bottlerocket-aws-k8s-1.32-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:55.000Z
1.32         ap-south-1      ami-0835c9a8b62b293c7  arm64   bottlerocket-aws-k8s-1.32-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T22:58:53.000Z
1.32         ap-south-1      ami-0aef4c5e2e7f2585c  arm64   bottlerocket-aws-k8s-1.32-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:24.000Z
1.32         ap-south-1      ami-0c3712b733d1aceeb  arm64   bottlerocket-aws-k8s-1.32-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:13.000Z
1.32         ap-south-1      ami-0c516527e92c7bf9c  arm64   bottlerocket-aws-k8s-1.32-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:58:34.000Z
1.32         eu-north-1      ami-005c4b3af942f3e20  arm64   bottlerocket-aws-k8s-1.32-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:58:35.000Z
1.32         eu-north-1      ami-013492d12bf7d82be  x86_64  bottlerocket-aws-k8s-1.32-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:11.000Z
1.32         eu-north-1      ami-01d083a5460453cf9  x86_64  bottlerocket-aws-k8s-1.32-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:59:49.000Z
1.32         eu-north-1      ami-028efc588881f26b8  arm64   bottlerocket-aws-k8s-1.32-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T22:58:54.000Z
1.32         eu-north-1      ami-06b10760504fb2d90  arm64   bottlerocket-aws-k8s-1.32-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:13.000Z
1.32         eu-north-1      ami-0894b119f5f75310d  arm64   bottlerocket-aws-k8s-1.32-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:25.000Z
1.32         eu-north-1      ami-0d4d0b21b9b61a624  x86_64  bottlerocket-aws-k8s-1.32-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:59:01.000Z
1.32         eu-north-1      ami-0dfe3f7359d747fe0  x86_64  bottlerocket-aws-k8s-1.32-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:55.000Z
1.32         eu-west-3       ami-01ff2561a9d0bb9e3  arm64   bottlerocket-aws-k8s-1.32-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:26.000Z
1.32         eu-west-3       ami-0325e67f8671a17b9  x86_64  bottlerocket-aws-k8s-1.32-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:59:51.000Z
1.32         eu-west-3       ami-0448fb1ce80435bfa  arm64   bottlerocket-aws-k8s-1.32-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T22:58:55.000Z
1.32         eu-west-3       ami-0588e93b51c482eb1  arm64   bottlerocket-aws-k8s-1.32-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:14.000Z
1.32         eu-west-3       ami-0624acf274bbc09c2  x86_64  bottlerocket-aws-k8s-1.32-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:56.000Z
1.32         eu-west-3       ami-09a824f300b32a368  x86_64  bottlerocket-aws-k8s-1.32-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:59:01.000Z
1.32         eu-west-3       ami-0ac38b354e28c54c5  arm64   bottlerocket-aws-k8s-1.32-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:58:37.000Z
1.32         eu-west-3       ami-0deaf5640a4242731  x86_64  bottlerocket-aws-k8s-1.32-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:12.000Z
1.32         eu-west-2       ami-01aa7c753fcedbb8a  x86_64  bottlerocket-aws-k8s-1.32-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:56.000Z
1.32         eu-west-2       ami-030e6a8a9b7dc1234  x86_64  bottlerocket-aws-k8s-1.32-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:12.000Z
1.32         eu-west-2       ami-050b3072293b8dba0  x86_64  bottlerocket-aws-k8s-1.32-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:59:01.000Z
1.32         eu-west-2       ami-0795cc7eeacc2a544  arm64   bottlerocket-aws-k8s-1.32-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:14.000Z
1.32         eu-west-2       ami-07d1243cdbe7dcc79  x86_64  bottlerocket-aws-k8s-1.32-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:59:50.000Z
1.32         eu-west-2       ami-08e2d2150a6df9cd0  arm64   bottlerocket-aws-k8s-1.32-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:58:36.000Z
1.32         eu-west-2       ami-08ecb09fe5d25afe6  arm64   bottlerocket-aws-k8s-1.32-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T22:58:55.000Z
1.32         eu-west-2       ami-0c1587eaf855ccb5c  arm64   bottlerocket-aws-k8s-1.32-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:26.000Z
1.32         eu-west-1       ami-00685ef8644fe4c66  arm64   bottlerocket-aws-k8s-1.32-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T22:58:54.000Z
1.32         eu-west-1       ami-03fa7929f6281d8e3  x86_64  bottlerocket-aws-k8s-1.32-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:11.000Z
1.32         eu-west-1       ami-03f61383a3b21cc75  arm64   bottlerocket-aws-k8s-1.32-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:13.000Z
1.32         eu-west-1       ami-054ad295e3597ea4b  arm64   bottlerocket-aws-k8s-1.32-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:58:35.000Z
1.32         eu-west-1       ami-05b0b6d4efa2b35bb  x86_64  bottlerocket-aws-k8s-1.32-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:55.000Z
1.32         eu-west-1       ami-04f890d103b3ddc1a  x86_64  bottlerocket-aws-k8s-1.32-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:59:00.000Z
1.32         eu-west-1       ami-06bc75e5e4527938d  x86_64  bottlerocket-aws-k8s-1.32-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:59:49.000Z
1.32         eu-west-1       ami-0856a1ddf21154bc0  arm64   bottlerocket-aws-k8s-1.32-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:24.000Z
1.32         ap-northeast-3  ami-012da16dca1571ea0  x86_64  bottlerocket-aws-k8s-1.32-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:09.000Z
1.32         ap-northeast-3  ami-0160623c33784e997  arm64   bottlerocket-aws-k8s-1.32-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:58:32.000Z
1.32         ap-northeast-3  ami-030a7aa9f78557a2c  arm64   bottlerocket-aws-k8s-1.32-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:22.000Z
1.32         ap-northeast-3  ami-03cdee4f739e8caac  x86_64  bottlerocket-aws-k8s-1.32-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:59:46.000Z
1.32         ap-northeast-3  ami-041da38e79293c490  arm64   bottlerocket-aws-k8s-1.32-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:11.000Z
1.32         ap-northeast-3  ami-04c97b29b0e425042  arm64   bottlerocket-aws-k8s-1.32-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T22:58:52.000Z
1.32         ap-northeast-3  ami-061f3fa723002ede7  x86_64  bottlerocket-aws-k8s-1.32-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:53.000Z
1.32         ap-northeast-3  ami-0f92c5f5bfc59b66a  x86_64  bottlerocket-aws-k8s-1.32-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:58.000Z
1.32         ap-northeast-2  ami-0326a4c939c94efd8  x86_64  bottlerocket-aws-k8s-1.32-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:09.000Z
1.32         ap-northeast-2  ami-03861db2e80c3d262  x86_64  bottlerocket-aws-k8s-1.32-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:53.000Z
1.32         ap-northeast-2  ami-051bd8083703c3dc2  arm64   bottlerocket-aws-k8s-1.32-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T22:58:52.000Z
1.32         ap-northeast-2  ami-076e4ee8bde5e3ecf  arm64   bottlerocket-aws-k8s-1.32-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:23.000Z
1.32         ap-northeast-2  ami-0955d3e4dc4565d91  x86_64  bottlerocket-aws-k8s-1.32-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:59:47.000Z
1.32         ap-northeast-2  ami-0c638e83ae78b32ba  x86_64  bottlerocket-aws-k8s-1.32-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:58.000Z
1.32         ap-northeast-2  ami-0d79d5306470bbfa7  arm64   bottlerocket-aws-k8s-1.32-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:11.000Z
1.32         ap-northeast-2  ami-0ee6b2ea6e8f6ca85  arm64   bottlerocket-aws-k8s-1.32-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:58:32.000Z
1.32         ap-northeast-1  ami-03df201e84c545f7e  x86_64  bottlerocket-aws-k8s-1.32-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:09.000Z
1.32         ap-northeast-1  ami-04a76304a53951d96  x86_64  bottlerocket-aws-k8s-1.32-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:58.000Z
1.32         ap-northeast-1  ami-07366a11093791039  arm64   bottlerocket-aws-k8s-1.32-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:23.000Z
1.32         ap-northeast-1  ami-0858ffac25843c121  arm64   bottlerocket-aws-k8s-1.32-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:58:32.000Z
1.32         ap-northeast-1  ami-0a0f8964214fd5d40  x86_64  bottlerocket-aws-k8s-1.32-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:59:47.000Z
1.32         ap-northeast-1  ami-0ca3a35dd74440bc2  arm64   bottlerocket-aws-k8s-1.32-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T22:58:52.000Z
1.32         ap-northeast-1  ami-0dae7cbcd8c2452a0  arm64   bottlerocket-aws-k8s-1.32-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:11.000Z
1.32         ap-northeast-1  ami-0ec09741e5b0242ea  x86_64  bottlerocket-aws-k8s-1.32-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:53.000Z
1.32         ca-central-1    ami-017c61604efb35155  arm64   bottlerocket-aws-k8s-1.32-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T22:58:53.000Z
1.32         ca-central-1    ami-030c3a3bb0df34d13  arm64   bottlerocket-aws-k8s-1.32-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:58:33.000Z
1.32         ca-central-1    ami-05cc2a7615997e31e  arm64   bottlerocket-aws-k8s-1.32-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:12.000Z
1.32         ca-central-1    ami-07640f3747210041b  x86_64  bottlerocket-aws-k8s-1.32-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:59.000Z
1.32         ca-central-1    ami-07dcecce8ea89de77  x86_64  bottlerocket-aws-k8s-1.32-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:54.000Z
1.32         ca-central-1    ami-0a5b829281e9374fb  x86_64  bottlerocket-aws-k8s-1.32-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:10.000Z
1.32         ca-central-1    ami-0cc1bd1e6245c0a0f  arm64   bottlerocket-aws-k8s-1.32-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:23.000Z
1.32         ca-central-1    ami-0fed1c2cb5dba4f08  x86_64  bottlerocket-aws-k8s-1.32-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:59:48.000Z
1.32         sa-east-1       ami-01881db22c7e63662  x86_64  bottlerocket-aws-k8s-1.32-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:59:51.000Z
1.32         sa-east-1       ami-02bcd91c985c57762  arm64   bottlerocket-aws-k8s-1.32-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:26.000Z
1.32         sa-east-1       ami-04a8bf2e5f821819a  x86_64  bottlerocket-aws-k8s-1.32-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:13.000Z
1.32         sa-east-1       ami-0514470e45978a227  x86_64  bottlerocket-aws-k8s-1.32-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:57.000Z
1.32         sa-east-1       ami-06965c979e3eca42b  arm64   bottlerocket-aws-k8s-1.32-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T22:58:56.000Z
1.32         sa-east-1       ami-095e8daad4356c45b  arm64   bottlerocket-aws-k8s-1.32-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:15.000Z
1.32         sa-east-1       ami-0b9cc0da44c05ad54  x86_64  bottlerocket-aws-k8s-1.32-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:59:02.000Z
1.32         sa-east-1       ami-0bb8a509d45481f35  arm64   bottlerocket-aws-k8s-1.32-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:58:37.000Z
1.32         ap-southeast-1  ami-012593622b9e6c853  arm64   bottlerocket-aws-k8s-1.32-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:12.000Z
1.32         ap-southeast-1  ami-030617a674fa1d5c3  arm64   bottlerocket-aws-k8s-1.32-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:24.000Z
1.32         ap-southeast-1  ami-0373dec5780eecc79  arm64   bottlerocket-aws-k8s-1.32-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T22:58:53.000Z
1.32         ap-southeast-1  ami-05542b0b7ef5a4471  arm64   bottlerocket-aws-k8s-1.32-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:58:34.000Z
1.32         ap-southeast-1  ami-0607b324a918f4931  x86_64  bottlerocket-aws-k8s-1.32-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:10.000Z
1.32         ap-southeast-1  ami-09cfc740ca967bee4  x86_64  bottlerocket-aws-k8s-1.32-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:54.000Z
1.32         ap-southeast-1  ami-0c3bf343520ff6806  x86_64  bottlerocket-aws-k8s-1.32-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:59:48.000Z
1.32         ap-southeast-1  ami-0ccefe0d2cc064700  x86_64  bottlerocket-aws-k8s-1.32-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:59.000Z
1.32         ap-southeast-2  ami-001da9c98092cea12  x86_64  bottlerocket-aws-k8s-1.32-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:59.000Z
1.32         ap-southeast-2  ami-0056b631d73cd7ccd  x86_64  bottlerocket-aws-k8s-1.32-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:54.000Z
1.32         ap-southeast-2  ami-021fb7ac9c896d28f  arm64   bottlerocket-aws-k8s-1.32-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T22:58:54.000Z
1.32         ap-southeast-2  ami-0256d9716320069b5  arm64   bottlerocket-aws-k8s-1.32-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:12.000Z
1.32         ap-southeast-2  ami-074a19c214500ef03  x86_64  bottlerocket-aws-k8s-1.32-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:10.000Z
1.32         ap-southeast-2  ami-0d3c1fd661c319a6a  x86_64  bottlerocket-aws-k8s-1.32-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:59:49.000Z
1.32         ap-southeast-2  ami-0ed3accce697adea8  arm64   bottlerocket-aws-k8s-1.32-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:58:34.000Z
1.32         ap-southeast-2  ami-0e72fce7a09dca987  arm64   bottlerocket-aws-k8s-1.32-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:24.000Z
1.32         eu-central-1    ami-0087df3d4a4115865  x86_64  bottlerocket-aws-k8s-1.32-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:11.000Z
1.32         eu-central-1    ami-01c47bcfd4cee89b0  arm64   bottlerocket-aws-k8s-1.32-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:13.000Z
1.32         eu-central-1    ami-0238d8a479114765c  arm64   bottlerocket-aws-k8s-1.32-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:25.000Z
1.32         eu-central-1    ami-06d8ee544bbbc6d76  arm64   bottlerocket-aws-k8s-1.32-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T22:58:54.000Z
1.32         eu-central-1    ami-06c03f5e171310668  x86_64  bottlerocket-aws-k8s-1.32-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:59:49.000Z
1.32         eu-central-1    ami-0974074189eb86315  x86_64  bottlerocket-aws-k8s-1.32-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:55.000Z
1.32         eu-central-1    ami-0b93b232c70089e66  arm64   bottlerocket-aws-k8s-1.32-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:58:35.000Z
1.32         eu-central-1    ami-0c6173d227fcf626e  x86_64  bottlerocket-aws-k8s-1.32-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:59:00.000Z
1.32         us-east-1       ami-05264bd6faddd1783  x86_64  bottlerocket-aws-k8s-1.32-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:56.000Z
1.32         us-east-1       ami-0709f0b123e423174  x86_64  bottlerocket-aws-k8s-1.32-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:59:50.000Z
1.32         us-east-1       ami-0cbec2abace2b75fd  x86_64  bottlerocket-aws-k8s-1.32-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:12.000Z
1.32         us-east-1       ami-0d9b7d30ab360b2f4  arm64   bottlerocket-aws-k8s-1.32-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T22:58:55.000Z
1.32         us-east-1       ami-0ea1fb259955617a4  x86_64  bottlerocket-aws-k8s-1.32-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:59:01.000Z
1.32         us-east-1       ami-0dedf0592e0492ad0  arm64   bottlerocket-aws-k8s-1.32-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:58:36.000Z
1.32         us-east-1       ami-0f2b2c459a071775b  arm64   bottlerocket-aws-k8s-1.32-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:14.000Z
1.32         us-east-1       ami-0ef1b94f93849750d  arm64   bottlerocket-aws-k8s-1.32-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:25.000Z
1.32         us-east-2       ami-0077414dbc76be2a5  arm64   bottlerocket-aws-k8s-1.32-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:15.000Z
1.32         us-east-2       ami-052a56de16138e351  x86_64  bottlerocket-aws-k8s-1.32-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:56.000Z
1.32         us-east-2       ami-0537f7dac13038428  x86_64  bottlerocket-aws-k8s-1.32-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:59:50.000Z
1.32         us-east-2       ami-07ee1079b7d39d94b  arm64   bottlerocket-aws-k8s-1.32-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:26.000Z
1.32         us-east-2       ami-0a26123541c07b774  x86_64  bottlerocket-aws-k8s-1.32-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:59:02.000Z
1.32         us-east-2       ami-0b44db72de4ad79fd  arm64   bottlerocket-aws-k8s-1.32-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:58:37.000Z
1.32         us-east-2       ami-0d1b0bbfa0efde1bd  arm64   bottlerocket-aws-k8s-1.32-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T22:58:56.000Z
1.32         us-east-2       ami-0fad155ff2c465b19  x86_64  bottlerocket-aws-k8s-1.32-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:12.000Z
